filename,annotations,label
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530602062297633.jpg,"[[1361, 430, 1420, 465]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601660697633.jpg,"[[541, 391, 588, 413]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601623797633.jpg,"[[1353, 433, 1395, 460], [1418, 455, 1479, 498], [1555, 437, 1580, 456], [0, 477, 236, 753], [0, 457, 68, 511]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601698447633.jpg,"[[733, 428, 767, 443], [808, 429, 850, 444]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530602002047633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601669297633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530602074547633.jpg,"[[1324, 410, 1422, 487], [1433, 413, 1600, 469], [1538, 400, 1600, 636], [1, 416, 78, 475]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601646197633.jpg,"[[890, 341, 1168, 436], [297, 416, 400, 458], [1141, 351, 1316, 424], [48, 387, 294, 463], [0, 403, 65, 463], [210, 396, 342, 447], [1242, 323, 1600, 424]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601747197633.jpg,"[[1421, 355, 1600, 432], [871, 329, 1387, 505], [849, 317, 1240, 483]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601834397633.jpg,"[[785, 369, 821, 392], [840, 369, 870, 389], [816, 365, 853, 391], [215, 381, 267, 404]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601684797633.jpg,"[[539, 418, 756, 510]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601480197633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530602115897633.jpg,"[[136, 392, 360, 496]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530602082447633.jpg,"[[519, 414, 610, 456]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601899147633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601632697633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601867697633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530602121147633.jpg,"[[1212, 385, 1264, 408], [1297, 380, 1338, 404], [0, 388, 233, 500], [1255, 384, 1296, 409], [1163, 386, 1206, 405], [369, 381, 481, 449]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601676147633.jpg,[],False
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601640447633.jpg,"[[1536, 342, 1600, 457], [1140, 399, 1183, 430], [1182, 355, 1462, 466], [1073, 392, 1138, 431], [1219, 339, 1458, 454], [1119, 395, 1167, 431], [1005, 382, 1081, 434], [681, 368, 851, 469], [1042, 379, 1113, 432], [1155, 391, 1204, 425], [829, 380, 956, 448]]",True
samples/CAM_BACK_LEFT/n010-2018-07-03-15-04-38+0800__CAM_BACK_LEFT__1530601813447633.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959357153446.jpg,"[[988, 461, 1063, 491]]",True
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959321147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959332447156.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959262647155.jpg,"[[398, 430, 433, 454]]",True
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959327647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959363947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959169147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959309397155.jpg,"[[1072, 314, 1397, 418]]",True
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959430147164.jpg,"[[371, 402, 426, 423], [0, 399, 38, 423]]",True
samples/CAM_BACK_LEFT/n013-2018-09-03-15-16-32+0800__CAM_BACK_LEFT__1535959128947155.jpg,"[[1521, 444, 1570, 470], [1338, 441, 1406, 467]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495276897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495108297155.jpg,"[[1027, 524, 1600, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495292647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495143297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495402647156.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495170647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495050547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495253647155.jpg,"[[1399, 399, 1433, 420]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495246397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495095947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495343297155.jpg,"[[0, 337, 174, 414], [56, 346, 228, 408], [1486, 309, 1600, 382], [1323, 312, 1478, 372], [1388, 317, 1528, 375], [1295, 324, 1412, 369], [195, 342, 341, 399], [1429, 314, 1593, 379], [1355, 319, 1492, 374], [358, 337, 639, 438], [864, 298, 1185, 388], [0, 347, 86, 419], [1283, 320, 1408, 369], [1231, 331, 1331, 367], [1121, 310, 1219, 375], [1259, 329, 1348, 368]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495035797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495091947228.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494944197155.jpg,"[[570, 424, 613, 443]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495102947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495424197155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494870397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495115047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495283297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495014697155.jpg,"[[653, 394, 688, 414]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495227047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495198047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495130047155.jpg,"[[211, 364, 274, 393]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494878897155.jpg,"[[0, 413, 239, 512]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495236697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495028547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495299797155.jpg,"[[503, 400, 564, 425]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495410547155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495320447155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495039697155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495489397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495315147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494851047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494953397155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495138647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494900897155.jpg,"[[1203, 660, 1600, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495414397155.jpg,"[[864, 385, 911, 425], [1260, 366, 1349, 403], [1351, 356, 1438, 403]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494926297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495099147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495396797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494895797155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495081947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495176897155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494887297155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495476697155.jpg,"[[1580, 401, 1600, 456], [1191, 440, 1404, 601]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495391147155.jpg,"[[53, 434, 128, 456]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494892647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494907047155.jpg,"[[15, 390, 417, 557]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495158397155.jpg,"[[0, 408, 198, 537]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495134947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495032647155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495439147155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495337647155.jpg,"[[1524, 311, 1600, 420], [1467, 331, 1600, 408], [1377, 330, 1560, 407]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495190047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534494977447155.jpg,"[[0, 430, 590, 900]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495216697155.jpg,"[[946, 408, 1007, 464], [1173, 415, 1195, 434], [928, 417, 999, 472], [960, 404, 1012, 457], [1153, 417, 1173, 432]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495087047155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495445947155.jpg,[],False
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495330197155.jpg,"[[1395, 417, 1424, 435]]",True
samples/CAM_BACK_LEFT/n013-2018-08-17-16-34-06+0800__CAM_BACK_LEFT__1534495455397155.jpg,[],False
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537254995897338.jpg,[],False
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537255002197338.jpg,"[[1471, 448, 1504, 473]]",True
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537254987297338.jpg,"[[147, 434, 393, 505], [1035, 418, 1222, 487]]",True
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537255011547338.jpg,[],False
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537255032047338.jpg,[],False
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537254961197338.jpg,"[[318, 472, 399, 509], [324, 467, 375, 502], [289, 483, 375, 525], [143, 473, 277, 529], [71, 481, 254, 551], [221, 474, 354, 538]]",True
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537254860147340.jpg,[],False
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537255188397338.jpg,"[[523, 421, 556, 441], [449, 433, 505, 464]]",True
samples/CAM_BACK_LEFT/n004-2018-09-18-15-12-50+0800__CAM_BACK_LEFT__1537254844297338.jpg,"[[1080, 460, 1116, 490], [1291, 462, 1384, 492], [1218, 458, 1299, 493]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292946547405.jpg,"[[912, 492, 940, 508], [0, 520, 35, 555], [148, 508, 289, 548], [1157, 426, 1600, 716], [828, 487, 853, 509], [766, 487, 799, 514], [739, 490, 790, 521]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292905697405.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537293234697405.jpg,"[[514, 515, 692, 588], [167, 528, 579, 685], [0, 498, 206, 648]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537293013897405.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537293081147405.jpg,"[[1445, 520, 1600, 682], [0, 441, 1458, 900]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292797197405.jpg,"[[791, 441, 843, 475]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292824897405.jpg,"[[0, 520, 638, 900], [1435, 497, 1569, 572], [1246, 516, 1284, 540], [1144, 516, 1190, 552], [1334, 520, 1449, 583], [1305, 518, 1360, 572]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292606697405.jpg,"[[986, 447, 1062, 501], [704, 452, 786, 494], [423, 461, 564, 513], [747, 451, 879, 522], [872, 454, 975, 522], [1486, 449, 1600, 524], [546, 449, 676, 519]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292584697405.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292816397405.jpg,"[[132, 345, 177, 364], [224, 412, 284, 437], [24, 422, 72, 443], [192, 414, 241, 438], [148, 415, 215, 440]]",True
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537292708647405.jpg,[],False
samples/CAM_BACK_LEFT/n008-2018-09-18-13-41-50-0400__CAM_BACK_LEFT__1537293272197405.jpg,"[[2, 508, 512, 790], [622, 519, 1600, 899]]",True
samples/CAM_BACK_LEFT/n016-2018-07-09-13-49-43+0800__CAM_BACK_LEFT__1531115398697243.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645314047158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644553697158.jpg,"[[220, 491, 247, 508], [184, 492, 216, 510], [1, 478, 47, 495], [287, 488, 324, 507], [200, 492, 227, 509]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645121897158.jpg,"[[1154, 512, 1198, 542]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644915647158.jpg,"[[72, 494, 178, 551], [255, 498, 304, 531], [207, 496, 270, 536], [0, 480, 75, 590], [387, 500, 450, 554]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644712197158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644209697158.jpg,"[[1533, 535, 1584, 575], [1098, 505, 1256, 582], [568, 502, 823, 584], [1550, 518, 1600, 596], [802, 461, 1236, 779]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644764047158.jpg,"[[616, 469, 1043, 618], [570, 497, 699, 587], [338, 469, 531, 579]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644850197158.jpg,"[[1348, 546, 1542, 602], [1332, 551, 1600, 705], [828, 537, 1262, 687]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644549297158.jpg,"[[681, 484, 714, 507], [424, 460, 526, 496]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645073397158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644563297158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644390197158.jpg,"[[1184, 535, 1228, 560], [1218, 535, 1251, 561]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644269647158.jpg,"[[1318, 543, 1442, 623], [1446, 526, 1592, 625], [994, 478, 1231, 676]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644830397158.jpg,"[[1156, 499, 1179, 518], [1191, 496, 1228, 522], [1179, 498, 1204, 518], [1241, 497, 1275, 522], [1298, 500, 1338, 525]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644698547158.jpg,"[[99, 495, 162, 521], [241, 500, 585, 640], [309, 487, 370, 527], [200, 495, 296, 538], [599, 503, 937, 607]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645355297158.jpg,"[[1302, 514, 1407, 569], [1351, 506, 1512, 584], [1470, 518, 1600, 585], [1231, 526, 1298, 563]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644614547158.jpg,"[[374, 499, 704, 640], [680, 514, 1059, 678], [0, 461, 132, 571]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644577147158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644768297158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644619947161.jpg,"[[349, 481, 470, 526], [233, 510, 596, 655], [1285, 506, 1438, 577], [640, 542, 1062, 691]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644264297158.jpg,"[[217, 496, 503, 608], [725, 516, 851, 593], [1558, 540, 1600, 640], [859, 497, 1129, 670], [831, 529, 949, 597], [0, 464, 255, 583], [1402, 543, 1521, 634], [1118, 525, 1233, 616], [429, 481, 736, 626], [1261, 537, 1364, 621]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644599697158.jpg,"[[377, 507, 614, 596], [1257, 553, 1600, 693], [318, 489, 865, 699], [106, 495, 352, 582], [1, 468, 119, 563]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645143797158.jpg,"[[1515, 550, 1600, 600]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644756947158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644624397160.jpg,"[[1233, 556, 1373, 610], [368, 484, 523, 552], [187, 521, 600, 647]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644286147158.jpg,"[[19, 492, 182, 545], [0, 489, 116, 541], [164, 490, 315, 553]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644962647158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644348197158.jpg,"[[1287, 499, 1334, 531], [1205, 500, 1234, 527], [1549, 520, 1600, 550], [1492, 507, 1534, 544], [1342, 509, 1509, 596], [1245, 498, 1279, 529]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644307897158.jpg,"[[538, 496, 615, 530], [1014, 521, 1200, 583], [290, 510, 419, 557], [1001, 521, 1187, 591], [355, 491, 425, 524], [1110, 509, 1220, 554], [183, 492, 255, 525], [90, 506, 190, 540], [69, 502, 168, 549], [502, 495, 576, 531], [2, 500, 121, 550], [426, 499, 528, 547], [225, 506, 327, 547], [1195, 514, 1271, 541], [314, 498, 386, 525], [210, 495, 283, 526], [1088, 506, 1121, 526]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644291947462.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645268897158.jpg,"[[0, 402, 216, 875]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645297147158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645338147158.jpg,"[[67, 457, 279, 526], [774, 506, 1600, 900]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644718297158.jpg,"[[393, 505, 481, 542], [1471, 560, 1600, 668], [295, 496, 392, 541], [140, 485, 269, 539]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644846697158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645343797158.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644609447158.jpg,"[[794, 510, 972, 587], [876, 544, 1261, 668], [0, 472, 219, 579], [483, 502, 807, 635], [214, 487, 462, 600]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644773797158.jpg,"[[608, 476, 673, 501], [500, 448, 1600, 900], [536, 473, 604, 498], [394, 468, 451, 502]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644854147158.jpg,"[[519, 518, 1168, 762], [1496, 563, 1600, 723], [902, 538, 1405, 705], [0, 485, 278, 613]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644725147158.jpg,"[[519, 474, 835, 598], [57, 449, 109, 474], [2, 448, 37, 472], [0, 474, 218, 558], [924, 496, 1337, 629]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644843897158.jpg,"[[0, 517, 168, 644], [793, 553, 1420, 742], [272, 511, 654, 657], [978, 538, 1600, 900], [2, 518, 666, 763]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644951047173.jpg,[],False
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530645101697158.jpg,"[[172, 514, 424, 612], [880, 547, 1249, 677], [532, 554, 585, 575], [114, 533, 160, 550]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644242947158.jpg,"[[203, 481, 374, 554], [980, 522, 1067, 566], [224, 495, 415, 570], [922, 513, 1023, 563], [1072, 532, 1175, 578], [372, 505, 710, 631], [507, 482, 1006, 699], [1373, 538, 1520, 602], [177, 496, 308, 550], [1027, 524, 1113, 565], [79, 486, 160, 514], [148, 483, 278, 546], [291, 484, 561, 599], [1506, 537, 1600, 598]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644940797158.jpg,"[[212, 514, 783, 707], [1342, 559, 1600, 720]]",True
samples/CAM_BACK_LEFT/n009-2018-07-03-14-56-44-0400__CAM_BACK_LEFT__1530644546297158.jpg,"[[632, 455, 714, 488], [1113, 478, 1178, 516], [1229, 483, 1298, 522]]",True
